Id,Weekly_Sales
20_37_2013-03-01,5009.01323657941
20_37_2013-03-08,35892.019815058964
20_37_2013-03-15,76068.76163496036
20_37_2013-03-22,30141.491234525154
20_37_2013-03-29,40455.66066704701
20_37_2013-04-05,21489.314065590042
20_37_2013-04-12,6893.2548065979445
20_37_2013-04-19,55256.05761832328
20_37_2013-04-26,22964.432131534748
20_37_2013-05-03,13130.553528002873
20_37_2013-05-10,19926.09186891326
20_37_2013-05-17,5939.941978716635
20_37_2013-05-24,7041.908154593709
20_37_2013-05-31,12898.765772505207
20_37_2013-06-07,14805.815149708798
20_37_2013-06-14,35065.81975715654
20_37_2013-06-21,8036.272303168138
20_37_2013-06-28,17175.414190525935
20_37_2013-07-05,12866.119033843654
20_37_2013-07-12,2992.6229071651237
20_37_2013-07-19,1267.3586475740497
20_37_2013-07-26,8320.147190501191
20_38_2012-11-02,5999.1583855068675
20_38_2012-11-09,3021.094747899834
20_38_2012-11-16,13079.51774806949
20_38_2012-11-23,8724.501736540054
20_38_2012-11-30,22755.08449466863
20_38_2012-12-07,5434.8307903207915
20_38_2012-12-14,2684.2916409236846
20_38_2012-12-21,3919.5643835892483
20_38_2012-12-28,118869.04477119012
20_38_2013-01-04,90139.95462209429
20_38_2013-01-11,4366.267556726656
20_38_2013-01-18,8961.685264162821
20_38_2013-01-25,7963.990857972991
20_38_2013-02-01,96.20531130337415
20_38_2013-02-08,34487.86442613774
20_38_2013-02-15,1531.3015044097751
20_38_2013-02-22,23155.935017109106
20_38_2013-03-01,3676.9987355958847
20_38_2013-03-08,3388.2988446291142
20_38_2013-03-15,17162.274128627087
20_38_2013-03-22,4541.058699193182
20_38_2013-03-29,4141.984229061296
20_38_2013-04-05,686.199709162729
20_38_2013-04-12,488.48293404186836
20_38_2013-04-19,17877.31588823043
20_38_2013-04-26,9549.823123896325
20_38_2013-05-03,84476.73046732802
20_38_2013-05-10,21352.067575784025
20_38_2013-05-17,40881.25831922396
20_38_2013-05-24,37572.305219336646
20_38_2013-05-31,32905.71723316731
20_38_2013-06-07,28443.296274099546
20_38_2013-06-14,5960.651969723635
20_38_2013-06-21,3939.201971733206
20_38_2013-06-28,48252.63820752183
20_38_2013-07-05,99664.29503309156
20_38_2013-07-12,84141.14233196614
20_38_2013-07-19,175810.34909164143
20_38_2013-07-26,52562.43900965417
20_40_2012-11-02,62703.54840977718
20_40_2012-11-09,146681.13081066773
20_40_2012-11-16,24303.58897981419
20_40_2012-11-23,18057.028618615677
20_40_2012-11-30,44165.83955590764
20_40_2012-12-07,77347.5791855427
20_40_2012-12-14,10753.28493123997
20_40_2012-12-21,48961.77634183146
20_40_2012-12-28,42195.89962568936
20_40_2013-01-04,5663.454161895899
20_40_2013-01-11,36539.55655932606
20_40_2013-01-18,76545.69467885034
20_40_2013-01-25,28739.68819045951
20_40_2013-02-01,41362.24095026307
20_40_2013-02-08,23373.533015065736
20_40_2013-02-15,6636.217653724809
20_40_2013-02-22,54521.89363882052
20_40_2013-03-01,23049.103695026733
20_40_2013-03-08,14161.392502186058
20_40_2013-03-15,19846.37746934061
20_40_2013-03-22,6457.332943584604
20_40_2013-03-29,7185.719494933057
20_40_2013-04-05,13023.694350100357
20_40_2013-04-12,15141.13278811904
20_40_2013-04-19,36350.89502813408
20_40_2013-04-26,7755.188718341618
20_40_2013-05-03,17521.718583231574
20_40_2013-05-10,13119.881678881038
20_40_2013-05-17,3494.6394107228175
20_40_2013-05-24,1221.4315182823436
20_40_2013-05-31,8740.25578435056
20_40_2013-06-07,5867.787482897821
20_40_2013-06-14,3510.6962849910437
20_40_2013-06-21,12040.250677437374
20_40_2013-06-28,8657.934007246748
20_40_2013-07-05,22721.49324223053
20_40_2013-07-12,5758.675669273935
20_40_2013-07-19,2992.298751522125
20_40_2013-07-26,4281.37243987816
20_41_2012-11-02,115562.84354665234
20_41_2012-11-09,88012.90887865663
20_41_2012-11-16,4919.641003844675
20_41_2012-11-23,8778.147538444047
20_41_2012-11-30,8368.32623251614
20_41_2012-12-07,35062.69140562131
20_41_2012-12-14,1930.3506881474134
20_41_2012-12-21,22177.638489353893
20_41_2012-12-28,3637.7931832007303
20_41_2013-01-04,3606.3042337642933
20_41_2013-01-11,199.05347114226745
20_41_2013-01-18,20065.634840593942
20_41_2013-01-25,4944.904904389394
20_41_2013-02-01,3471.625760130501
20_41_2013-02-08,990.2154831671962
20_41_2013-02-15,393.6532908075332
20_41_2013-02-22,16728.609942683157
20_41_2013-03-01,10122.795568995023
20_41_2013-03-08,83068.09304136112
20_41_2013-03-15,21123.550581231822
20_41_2013-03-22,40011.847969974166
20_41_2013-03-29,38277.7563214352
20_41_2013-04-05,32714.544191405235
20_41_2013-04-12,28641.43516557168
20_41_2013-04-19,6084.433962921958
20_41_2013-04-26,4027.151530297702
20_41_2013-05-03,50994.89172679155
20_41_2013-05-10,97515.6090237614
20_41_2013-05-17,78140.11218257796
20_41_2013-05-24,164349.55068148545
20_41_2013-05-31,51209.504121649545
20_41_2013-06-07,59737.5728547728
20_41_2013-06-14,141629.0801426536
20_41_2013-06-21,22779.875016044214
20_41_2013-06-28,17918.62996348827
20_41_2013-07-05,40980.84437176789
20_41_2013-07-12,75726.73313851476
20_41_2013-07-19,11736.814078086547
20_41_2013-07-26,48943.62298773626
20_42_2012-11-02,39547.833366888815
20_42_2012-11-09,5684.668645916947
20_42_2012-11-16,37298.818966384686
20_42_2012-11-23,74646.67526227167
20_42_2012-11-30,27627.920608938944
20_42_2012-12-07,39232.54817195905
20_42_2012-12-14,22096.770567218467
20_42_2012-12-21,6185.632245473796
20_42_2012-12-28,53669.28986613179
20_42_2013-01-04,24343.544374071793
20_42_2013-01-11,13507.663153174704
20_42_2013-01-18,19691.328321254434
20_42_2013-01-25,4870.718194262639
20_42_2013-02-01,7067.144620747436
20_42_2013-02-08,13085.349245062747
20_42_2013-02-15,14660.97305492262
20_42_2013-02-22,37214.45524819628
20_42_2013-03-01,7268.069102844835
20_42_2013-03-08,17218.341797555822
20_42_2013-03-15,11882.834430092258
20_42_2013-03-22,3508.7608741934596
20_42_2013-03-29,1256.0738634357322
20_42_2013-04-05,8585.283019206769
20_42_2013-04-12,5893.8270662369105
20_42_2013-04-19,3926.6895420600295
20_42_2013-04-26,11567.793063502206
20_42_2013-05-03,8127.111770285352
20_42_2013-05-10,20236.9018340921
20_42_2013-05-17,5520.367012776766
20_42_2013-05-24,2788.3499842890938
20_42_2013-05-31,4133.221194671756
20_42_2013-06-07,109653.74915728747
20_42_2013-06-14,85859.46140970959
20_42_2013-06-21,5058.332007471886
20_42_2013-06-28,8543.125483063865
20_42_2013-07-05,8155.991655437813
20_42_2013-07-12,33055.15873893085
20_42_2013-07-19,1598.8612612039528
20_42_2013-07-26,21822.40384782163
20_44_2012-11-02,3696.6468581155696
20_44_2012-11-09,3503.793298922104
20_44_2012-11-16,333.86851008753086
20_44_2012-11-23,20470.622588300543
20_44_2012-11-30,5048.745103525329
20_44_2012-12-07,3760.0059315413673
20_44_2012-12-14,833.5776234739376
20_44_2012-12-21,500.74347341750024
20_44_2012-12-28,14913.433778169738
20_44_2013-01-04,9229.72550089189
20_44_2013-01-11,81282.30713159325
20_44_2013-01-18,20876.936609660243
20_44_2013-01-25,37941.55153173871
20_44_2013-02-01,37681.02896380233
20_44_2013-02-08,31480.657283379813
20_44_2013-02-15,28950.4345188814
20_44_2013-02-22,5521.432451323272
20_44_2013-03-01,4168.22784175721
20_44_2013-03-08,41892.60405148646
20_44_2013-03-15,94595.63689435163
20_44_2013-03-22,75680.90843188886
20_44_2013-03-29,160371.95174444988
20_44_2013-04-05,48151.875139625256
20_44_2013-04-12,58904.73966280109
20_44_2013-04-19,136652.71065814915
20_44_2013-04-26,22608.35068080026
20_44_2013-05-03,17190.041733563172
20_44_2013-05-10,404.4684094505094
20_44_2013-05-17,76396.95217324869
20_44_2013-05-24,81183.99948630099
20_44_2013-05-31,13556.098929175067
20_44_2013-06-07,53314.74561486286
20_44_2013-06-14,41692.51293669756
20_44_2013-06-21,4918.005390297229
20_44_2013-06-28,54248.569732536926
20_44_2013-07-05,80370.85308857876
20_44_2013-07-12,38132.63285926512
20_44_2013-07-19,42024.98145245664
20_44_2013-07-26,24126.627218104626
20_45_2012-11-02,7140.382949334648
20_45_2013-03-15,57097.981947248016
20_46_2012-11-02,25656.510603574938
20_46_2012-11-09,24489.157970073724
20_46_2012-11-16,19569.558390009883
20_46_2012-11-23,15496.688819279792
20_46_2012-11-30,7714.796003310143
20_46_2012-12-07,13189.246838275323
20_46_2012-12-14,13984.180619417633
20_46_2012-12-21,36804.2504334332
20_46_2012-12-28,7603.177798606737
20_46_2013-01-04,18343.7259081683
20_46_2013-01-11,13242.34187027287
20_46_2013-01-18,3785.3467676401606
20_46_2013-01-25,799.0170408623305
20_46_2013-02-01,9234.956946883653
20_46_2013-02-08,5998.0479505886915
20_46_2013-02-15,3318.034048984384
20_46_2013-02-22,15025.924766339354
20_46_2013-03-01,8149.511992444964
20_46_2013-03-08,23109.762827824306
20_46_2013-03-15,6056.8687410327575
20_46_2013-03-22,3633.990521380977
20_46_2013-03-29,3849.580787173963
20_46_2013-04-05,122750.58938735604
20_46_2013-04-12,91529.92761855396
20_46_2013-04-19,4983.276772851664
20_46_2013-04-26,9511.354488048426
20_46_2013-05-03,8121.308511838059
20_46_2013-05-10,35857.70044201156
20_46_2013-05-17,1459.3220331928067
20_46_2013-05-24,21558.714733262615
20_46_2013-05-31,2947.7053915081046
20_46_2013-06-07,3568.0639221897018
20_46_2013-06-14,-242.61512339490292
20_46_2013-06-21,23474.44765916843
20_46_2013-06-28,9659.275444353138
20_46_2013-07-05,3136.5796522271844
20_46_2013-07-12,287.2493747600612
20_46_2013-07-19,35.737435530604515
20_46_2013-07-26,15775.39748409006
20_47_2013-05-31,9546.183327227533
20_47_2013-07-05,77655.51496866315
20_48_2012-11-02,23803.647652234715
20_48_2012-11-09,41920.779547191916
20_48_2012-11-16,40822.20746401591
20_48_2012-11-23,34825.56773289703
20_48_2012-11-30,35030.40989594542
20_48_2012-12-07,6858.781238847837
20_48_2012-12-14,4241.715340349828
20_48_2012-12-21,57076.84816730281
20_48_2012-12-28,106536.1700047352
20_48_2013-01-04,88810.79727125316
20_48_2013-01-11,191467.728610923
20_48_2013-01-18,64997.63009323413
20_48_2013-01-25,64880.729470635866
20_48_2013-02-01,153142.4261989463
20_48_2013-02-08,28625.43977935741
20_48_2013-02-15,18749.933260631085
20_48_2013-02-22,497.3757306756316
20_48_2013-03-01,55328.799665293496
20_48_2013-03-08,76743.3907624704
20_48_2013-03-15,11985.543683768099
20_48_2013-03-22,50273.762708999944
20_48_2013-03-29,33022.850992978136
20_48_2013-04-05,5414.942025995424
20_48_2013-04-12,43881.764890263206
20_48_2013-04-19,72254.15576938514
20_48_2013-04-26,44581.154784319144
20_48_2013-05-03,40711.1877851923
20_48_2013-05-10,20377.20360668416
20_48_2013-05-17,8191.268290292736
20_48_2013-05-24,55053.73438459659
20_48_2013-05-31,22053.074966624034
20_48_2013-06-07,43798.9253354061
20_48_2013-06-14,16462.98888862075
20_48_2013-06-21,8402.217610567286
20_48_2013-06-28,6960.121898940957
20_48_2013-07-05,12601.810112094774
20_48_2013-07-12,11747.81663480646
20_48_2013-07-19,35674.74713454664
20_48_2013-07-26,7360.720564225689
20_49_2012-11-02,17977.449796310775
20_49_2012-11-09,12656.327343599569
20_49_2012-11-16,2381.1858230599196
20_49_2012-11-23,1046.2969646487543
20_49_2012-11-30,7988.354587278442
20_49_2012-12-07,6650.8058276506945
20_49_2012-12-14,2952.071697332147
20_49_2012-12-21,12061.990052427574
20_49_2012-12-28,7574.231730138629
20_49_2013-01-04,23909.84725998933
20_49_2013-01-11,5874.655776388026
20_49_2013-01-18,3015.9116158130987
20_49_2013-01-25,3675.1006826878047
20_49_2013-02-01,109675.0120299934
20_49_2013-02-08,86351.02463743732
20_49_2013-02-15,4308.167884873208
20_49_2013-02-22,9280.713177317843
20_49_2013-03-01,7495.991064848147
20_49_2013-03-08,35663.999362460854
20_49_2013-03-15,1179.3620331782004
20_49_2013-03-22,21478.557588358803
20_49_2013-03-29,3104.670587591968
20_49_2013-04-05,3422.3131824727184
20_49_2013-04-12,64.13205371103729
20_49_2013-04-19,14633.63715492263
20_49_2013-04-26,14356.426954231332
20_49_2013-05-03,3802.3200563130436
20_49_2013-05-10,520.7274991182064
20_49_2013-05-17,325.7956908341235
20_49_2013-05-24,15983.384222474338
20_49_2013-05-31,7088.429476976417
20_49_2013-06-07,67196.985221278
20_49_2013-06-14,20261.213523979983
20_49_2013-06-21,38426.948183100954
20_49_2013-06-28,36336.29933256145
20_49_2013-07-05,32943.55958106518
20_49_2013-07-12,27826.063778160726
20_49_2013-07-19,5391.304993417668
20_49_2013-07-26,3939.2124591740703
20_50_2012-11-02,42585.11424016233
20_50_2012-11-09,96330.67146878257
20_50_2012-11-16,79731.72768687095
20_50_2012-11-23,169566.36880408225
20_50_2012-11-30,57786.9440076503
20_50_2012-12-07,64239.34186760556
20_50_2012-12-14,150985.67420528794
20_50_2012-12-21,26359.008367150163
20_50_2012-12-28,17984.693616250184
20_50_2013-01-04,19.56901553662366
20_50_2013-01-11,40411.8500872867
20_50_2013-01-18,76520.95978298847
20_50_2013-01-25,13406.106417294428
20_50_2013-02-01,51792.682789659695
20_50_2013-02-08,28300.935495240636
20_50_2013-02-15,5897.63113816838
20_50_2013-02-22,41664.510967200134
20_50_2013-03-01,71557.30198078512
20_50_2013-03-08,46265.10490978591
20_50_2013-03-15,40108.789166548886
20_50_2013-03-22,22026.51453070066
20_50_2013-03-29,8179.871593416325
20_50_2013-04-05,55551.49697512845
20_50_2013-04-12,22025.00044464216
20_50_2013-04-19,44588.124221975515
20_50_2013-04-26,16757.98502107973
20_50_2013-05-03,2539.083580784943
20_50_2013-05-10,6933.138267966771
20_50_2013-05-17,12412.139595045119
20_50_2013-05-24,11396.917283004106
20_50_2013-05-31,34428.66579694693
20_50_2013-06-07,6742.485560437681
20_50_2013-06-14,17709.28653945859
20_50_2013-06-21,12201.945515815913
20_50_2013-06-28,2396.110018103347
20_50_2013-07-05,1114.3356062785674
20_50_2013-07-12,7950.00891502136
20_50_2013-07-19,6601.2649446529385
20_50_2013-07-26,2948.922908294204
20_52_2012-11-02,11914.901004186644
20_52_2012-11-09,7750.529937692762
20_52_2012-11-16,23359.19056955646
20_52_2012-11-23,5784.308488000412
20_52_2012-11-30,2676.416202735685
20_52_2012-12-07,3731.9757963043967
20_52_2012-12-14,110011.4769208672
20_52_2012-12-21,86633.42246098838
20_52_2012-12-28,4278.922545973777
20_52_2013-01-04,8824.68808274061
20_52_2013-01-11,7747.282419306964
20_52_2013-01-18,34415.157176083885
20_52_2013-01-25,1346.1138111329137
20_52_2013-02-01,21119.158660138262
20_52_2013-02-08,3083.3829566025393
20_52_2013-02-15,3533.3186551479425
20_52_2013-02-22,-11.816609172011102
20_52_2013-03-01,12119.817652119895
20_52_2013-03-08,13554.240667688882
20_52_2013-03-15,4085.4794368288917
20_52_2013-03-22,-29.37348480276347
20_52_2013-03-29,556.7129070222011
20_52_2013-04-05,16526.712416628678
20_52_2013-04-12,6990.399218452738
20_52_2013-04-19,69290.38914830737
20_52_2013-04-26,20241.04947137315
20_52_2013-05-03,-582.8969332330475
20_52_2013-05-10,38507.79816440793
20_52_2013-05-17,35691.34119662286
20_52_2013-05-24,32873.9688911156
20_52_2013-05-31,27910.688841590312
20_52_2013-06-07,4988.622058949296
20_52_2013-06-14,4098.116722777547
20_52_2013-06-21,39762.90348745433
20_52_2013-06-28,97115.88028294299
20_52_2013-07-05,76965.1511083955
20_52_2013-07-12,164636.78124659046
20_52_2013-07-19,52215.14077608077
20_52_2013-07-26,64324.68377047778
20_54_2012-11-02,146453.55475106166
20_54_2012-11-09,26106.22429873302
20_54_2012-11-16,17517.566047300275
20_54_2012-11-23,-189.85207947107125
20_54_2012-11-30,42368.386805253846
20_54_2012-12-07,75094.84539578889
20_54_2012-12-14,11662.52672322034
20_54_2012-12-21,50291.880567757944
20_54_2012-12-28,31937.18571626769
20_54_2013-01-04,5955.05199383377
20_54_2013-01-11,41923.675521651625
20_54_2013-01-18,71644.8409410357
20_54_2013-01-25,39801.937909225075
20_54_2013-02-01,38224.705944054775
20_54_2013-02-08,21448.03502947536
20_54_2013-02-22,7970.292021001467
20_54_2013-03-01,54817.85021290116
20_54_2013-03-08,20992.595051900524
20_54_2013-03-22,33110.662835056966
20_54_2013-03-29,17699.345180366203
20_54_2013-04-05,1437.32087185176
20_54_2013-04-12,984.9963425794392
20_54_2013-04-19,7143.361005303596
20_54_2013-04-26,12512.64495993444
20_54_2013-05-03,11867.941169480018
20_54_2013-05-17,32786.0893609339
20_54_2013-05-24,5095.557080315571
20_54_2013-05-31,17065.37639183562
20_54_2013-06-07,11420.029297339723
20_54_2013-06-14,2365.289434169393
20_54_2013-06-21,1137.6230030529405
20_54_2013-06-28,7821.628059526916
20_54_2013-07-05,6607.816341809664
20_54_2013-07-12,2899.560025390894
20_54_2013-07-26,11860.855891320314
20_55_2012-11-02,6603.861979454346
20_55_2012-11-09,22327.307060811654
20_55_2012-11-16,5784.728600443682
20_55_2012-11-23,2847.465575940974
20_55_2012-11-30,3749.656532089959
20_55_2012-12-07,108521.04636520299
20_55_2012-12-14,85880.22581942058
20_55_2012-12-21,4184.875311740964
20_55_2012-12-28,8825.376594106016
20_55_2013-01-04,7606.466119477067
20_55_2013-01-11,34305.47279861833
20_55_2013-01-18,1367.7334930613804
20_55_2013-01-25,21108.674444716453
20_55_2013-02-01,3051.938654146012
20_55_2013-02-08,3475.683426135205
20_55_2013-02-15,115.1858927222136
20_55_2013-02-22,13561.021984225556
20_55_2013-03-01,10271.4636126721
20_55_2013-03-08,4095.631334356499
20_55_2013-03-15,-443.35613157028877
20_55_2013-03-22,471.6228324564052
20_55_2013-03-29,15442.766547550349
20_55_2013-04-05,7239.5560920628195
20_55_2013-04-12,73198.42095492341
20_55_2013-04-19,20870.59051177951
20_55_2013-04-26,37679.42384155219
20_55_2013-05-03,36091.83686475173
20_55_2013-05-10,32165.284392478585
20_55_2013-05-17,25690.732235625856
20_55_2013-05-24,5182.369555504584
20_55_2013-05-31,4072.261750718387
20_55_2013-06-07,38854.09349747417
20_55_2013-06-14,90204.27203334325
20_55_2013-06-21,71510.17052300063
20_55_2013-06-28,150734.10938668082
20_55_2013-07-05,47915.09699586393
20_55_2013-07-12,61515.23982119544
20_55_2013-07-19,139763.5604531877
20_55_2013-07-26,23836.4268657248
20_56_2012-11-02,17731.457915790004
20_56_2012-11-09,87.64825366054029
20_56_2012-11-16,28921.548852680055
20_56_2012-11-23,84575.14434428088
20_56_2012-11-30,12248.566605416998
20_56_2012-12-07,52485.51269773955
20_56_2012-12-14,28596.65724208599
20_56_2012-12-21,7681.614016031886
20_56_2012-12-28,42398.55651063558
20_56_2013-01-04,78781.36016301342
20_56_2013-01-11,46722.85716221582
20_56_2013-01-18,41092.106211504215
20_56_2013-01-25,24948.331684640605
20_56_2013-02-01,9349.344601330718
20_56_2013-02-08,58304.57361813169
20_56_2013-02-15,25496.096198214374
20_56_2013-02-22,55638.32305919599
20_56_2013-03-01,17466.140816655494
20_56_2013-03-08,-144.58598721418474
20_56_2013-03-15,2200.881804876432
20_56_2013-03-22,8327.355467348263
20_56_2013-03-29,12041.216476113872
20_56_2013-04-05,14149.309452277752
20_56_2013-04-12,37930.34882414349
20_56_2013-04-19,10224.24781644658
20_56_2013-04-26,19155.84679828594
20_56_2013-05-03,13716.258579467552
20_56_2013-05-10,3291.522104290181
20_56_2013-05-17,1323.7355487561128
20_56_2013-05-24,9622.531827973113
20_56_2013-05-31,8508.427772449588
20_56_2013-06-07,4626.435734659842
20_56_2013-06-14,14739.708865495782
20_56_2013-06-21,10681.333372472161
20_56_2013-06-28,28583.430095086896
20_56_2013-07-05,7208.105203979272
20_56_2013-07-12,4371.768403030053
20_56_2013-07-19,3968.017028695506
20_56_2013-07-26,109178.3179563869
20_58_2012-11-02,87385.68267005525
20_58_2012-11-09,2522.183213157919
20_58_2012-11-16,9550.275596881595
20_58_2012-11-23,8795.996623115827
20_58_2012-11-30,36908.667300890746
20_58_2012-12-07,1572.1619621886925
20_58_2012-12-14,17161.63283636927
20_58_2012-12-21,4224.638030450399
20_58_2012-12-28,4228.987786644023
20_58_2013-01-04,351.1427458620866
20_58_2013-01-11,13401.530801472498
20_58_2013-01-18,21447.251678509845
20_58_2013-01-25,3560.17640689873
20_58_2013-02-01,1234.5050343638675
20_58_2013-02-08,726.2856780352765
20_58_2013-02-15,23993.071459336326
20_58_2013-02-22,9449.983020028818
20_58_2013-03-01,70483.97932554787
20_58_2013-03-08,22477.806092978044
20_58_2013-03-15,44747.59832285037
20_58_2013-03-22,31626.226249556363
20_58_2013-03-29,36336.355694535145
20_58_2013-04-05,29670.609463424127
20_58_2013-04-12,5773.2170855376835
20_58_2013-04-19,5236.068066428967
20_58_2013-04-26,46257.8026742746
20_58_2013-05-03,94750.34863023959
20_58_2013-05-10,80783.56751102937
20_58_2013-05-17,173338.93336470355
20_58_2013-05-24,61211.02893031737
20_58_2013-05-31,67415.1675214634
20_58_2013-06-07,164134.45227925715
20_58_2013-06-14,29571.85431161461
20_58_2013-06-21,17031.060101821768
20_58_2013-06-28,633.3762161006835
20_58_2013-07-05,31665.52825346524
20_58_2013-07-12,83600.9292535462
20_58_2013-07-19,13130.041849218826
20_58_2013-07-26,52440.772119756635
20_59_2012-11-02,30464.47169121425
20_59_2012-11-09,8032.086521596725
20_59_2012-11-16,41951.454101969946
20_59_2012-11-23,77574.28445450813
20_59_2012-11-30,47201.91022657782
20_59_2012-12-07,40421.89661386024
20_59_2012-12-14,24445.411269249056
20_59_2012-12-21,9324.910311700538
20_59_2012-12-28,58751.90882196931
20_59_2013-01-04,25569.419449116744
20_59_2013-01-11,54951.25481751952
20_59_2013-01-18,17184.78451702705
20_59_2013-01-25,2181.2088495713133
20_59_2013-02-01,2219.9277078354867
20_59_2013-02-08,8105.764422221554
20_59_2013-02-15,12108.971739664372
20_59_2013-02-22,13402.778211693121
20_59_2013-03-01,36833.693175100365
20_59_2013-03-08,10238.217691686468
20_59_2013-03-15,18203.01530590634
20_59_2013-03-22,13383.852539681782
20_59_2013-03-29,3408.4808179933316
20_59_2013-04-05,1365.710776414657
20_59_2013-04-12,9497.888594972075
20_59_2013-04-19,8921.095870592464
20_59_2013-04-26,4719.039740976451
20_59_2013-05-03,14984.882227192786
20_59_2013-05-10,10886.661682187789
20_59_2013-05-17,27070.781997614475
20_59_2013-05-24,7198.70437411681
20_59_2013-05-31,3946.234614778841
20_59_2013-06-07,3986.869096436147
20_59_2013-06-14,106756.0981448642
20_59_2013-06-21,86841.83343559087
20_59_2013-06-28,3046.639656577163
20_59_2013-07-05,9435.213634181704
20_59_2013-07-12,8432.61387106106
20_59_2013-07-19,36020.136996333495
20_59_2013-07-26,1580.9153958236393
20_60_2012-11-02,18250.391374298048
20_60_2012-11-09,4361.611418677669
20_60_2012-11-16,4183.162018195548
20_60_2012-11-23,13910.17963866689
20_60_2012-11-30,19407.721908066404
20_60_2012-12-07,3812.803013675134
20_60_2012-12-14,1524.4794010312144
20_60_2012-12-21,881.6448920059523
20_60_2012-12-28,24490.499337687706
20_60_2013-01-04,9128.070010366182
20_60_2013-01-11,70927.01606061198
20_60_2013-01-18,22575.71861931638
20_60_2013-01-25,43605.00899429965
20_60_2013-02-01,33247.81453137085
20_60_2013-02-08,35875.60120843318
20_60_2013-02-15,29449.189089848715
20_60_2013-02-22,5744.205304351384
20_60_2013-03-01,5369.317982862045
20_60_2013-03-08,42195.539004251244
20_60_2013-03-15,94884.54610752789
20_60_2013-03-22,83143.60220343478
20_60_2013-03-29,175352.95624557277
20_60_2013-04-05,60035.75552408776
20_60_2013-04-12,70679.76893433857
20_60_2013-04-19,164617.21379246048
20_60_2013-04-26,29986.593248292764
20_60_2013-05-03,17094.89242530757
20_60_2013-05-10,615.2916460044698
20_60_2013-05-17,30812.068796811967
20_60_2013-05-24,81461.27688465492
20_60_2013-05-31,13620.786727153605
20_60_2013-06-07,50163.492934032365
20_60_2013-06-14,28806.06160550385
20_60_2013-06-21,7732.70163671995
20_60_2013-06-28,40748.00200915167
20_60_2013-07-05,73287.36485108793
20_60_2013-07-12,45828.70320858643
20_60_2013-07-19,39495.95930546188
20_60_2013-07-26,21925.72747059066
20_67_2012-11-02,9050.398069249188
20_67_2012-11-09,55886.264466383414
20_67_2012-11-16,25029.761016530687
20_67_2012-11-23,51324.86926886352
20_67_2012-11-30,16543.501769239327
20_67_2012-12-07,824.5215814427067
20_67_2012-12-14,2174.6422202908752
20_67_2012-12-21,7654.891444668416
20_67_2012-12-28,11750.880300508383
20_67_2013-01-04,13277.796271129611
20_67_2013-01-11,36419.96616602922
20_67_2013-01-18,9913.156618004421
20_67_2013-01-25,17893.856454207682
20_67_2013-02-01,13058.581693850905
20_67_2013-02-08,3274.994075215927
20_67_2013-02-15,1350.3763168894443
20_67_2013-02-22,9387.84002049111
20_67_2013-03-01,8557.585488332476
20_67_2013-03-08,4299.7436356510225
20_67_2013-03-15,16331.157077930093
20_67_2013-03-22,10426.50953985931
20_67_2013-03-29,27407.61317522714
20_67_2013-04-05,6970.513623781521
20_67_2013-04-12,3657.7047339241426
20_67_2013-04-19,3876.8043236544827
20_67_2013-04-26,103210.40176161665
20_67_2013-05-03,84681.09844609647
20_67_2013-05-10,2518.230860518286
20_67_2013-05-17,9224.454187433408
20_67_2013-05-24,8226.878758381412
20_67_2013-05-31,35898.25552099694
20_67_2013-06-07,1473.4465128664501
20_67_2013-06-14,17720.92456925265
20_67_2013-06-21,4339.768349446303
20_67_2013-06-28,3997.225560322865
20_67_2013-07-05,400.86677188006513
20_67_2013-07-12,13725.791691083794
20_67_2013-07-19,20463.211978252697
20_67_2013-07-26,3497.825711349825
20_71_2012-11-02,1366.964617031026
20_71_2012-11-09,712.4424985847909
20_71_2012-11-16,27030.503809935166
20_71_2012-11-23,8978.734143155649
20_71_2012-11-30,70586.6867058043
20_71_2012-12-07,21677.855631556744
20_71_2012-12-14,40557.217152869904
20_71_2012-12-21,31438.905312688246
20_71_2012-12-28,34646.96128223202
20_71_2013-01-04,28387.69581840814
20_71_2013-01-11,5251.056910252621
20_71_2013-01-18,5310.264372922079
20_71_2013-01-25,36186.975312091636
20_71_2013-02-01,92042.99933682811
20_71_2013-02-08,77825.99393543426
20_71_2013-02-15,167790.85828191377
20_71_2013-02-22,55518.547756294094
20_71_2013-03-01,70636.3125497933
20_71_2013-03-08,157495.3109985967
20_71_2013-03-15,27923.42440472584
20_71_2013-03-22,16866.46657922396
20_71_2013-03-29,413.6048898314573
20_71_2013-04-05,29220.554106450378
20_71_2013-04-12,82751.51892221675
20_71_2013-04-19,14577.391027457043
20_71_2013-04-26,50474.478361916736
20_71_2013-05-03,26697.053443788234
20_71_2013-05-10,8287.45252818541
20_71_2013-05-17,48129.40830359901
20_71_2013-05-24,74515.41376708038
20_71_2013-05-31,53613.71047209595
20_71_2013-06-07,42934.920614777126
20_71_2013-06-14,37003.70931327382
20_71_2013-06-21,9535.145937738876
20_71_2013-06-28,55081.05733219163
20_71_2013-07-05,24781.114313247574
20_71_2013-07-12,64539.07540973123
20_71_2013-07-19,16584.174210959456
20_71_2013-07-26,2312.8598043382285
20_72_2012-11-02,8377.967090915805
20_72_2012-11-09,11962.64386230178
20_72_2012-11-16,12615.200449225791
20_72_2012-11-23,45062.826935695215
20_72_2012-11-30,10376.175606102
20_72_2012-12-07,20696.139953776845
20_72_2012-12-14,13237.458808527437
20_72_2012-12-21,3459.4408299022543
